GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__Y_,Long__x_
"RUA HELIO DA COSTA MANSO, 145,SAO PAULO, SAO PAULO - BRASIL","180088792845000052","180","088","792845","00","0052",MB,JDA,"1",S,S,ZEUPA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","222",RUA HELIO DA COSTA MANSO,"145","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6933105","-46,7812267"
"RUA DA TERRA PORTUCALENSE, 620,SAO PAULO, SAO PAULO - BRASIL","184230763586000222","184","230","763586","00","0222",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","232","162",RUA DA TERRA PORTUCALENSE,"620","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6651332","-46,7923575"
"RUA ACELGA, 52,SAO PAULO, SAO PAULO - BRASIL","180088714445000028","180","088","714445","00","0028",MB,JDA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","156","162",RUA ACELGA,"52","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,693546","-46,7813846"
"RUA DA TERRA PORTUCALENSE, 23,SAO PAULO, SAO PAULO - BRASIL","184230763586000194","184","230","763586","00","0194",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","270","92",RUA DA TERRA PORTUCALENSE,"23","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6633444","-46,7911212"
"RUA DA TERRA PORTUCALENSE, 604,SAO PAULO, SAO PAULO - BRASIL","184230763586000195","184","230","763586","00","0195",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","210","73",RUA DA TERRA PORTUCALENSE,"604","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6649241","-46,7936468"
"RUA DA TERRA PORTUCALENSE, 617,SAO PAULO, SAO PAULO - BRASIL","184230763586000217","184","230","763586","00","0217",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","108","54",RUA DA TERRA PORTUCALENSE,"617","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6650703","-46,7925591"
"RUA ALBERTO BORGES SOVERAL, 21,SAO PAULO, SAO PAULO - BRASIL","180088356638000019","180","088","356638","00","0019",MB,JDA,"1",S,S,ZEUPA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","118","146",RUA ALBERTO BORGES SOVERAL,"21","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6940073","-46,7808419"
"RUA DA TERRA PORTUCALENSE, 128,SAO PAULO, SAO PAULO - BRASIL","184230763586000237","184","230","763586","00","0237",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","275",RUA DA TERRA PORTUCALENSE,"128","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6652885","-46,7914107"
"RUA DA TERRA PORTUCALENSE, 634,SAO PAULO, SAO PAULO - BRASIL","184230763586000243","184","230","763586","00","0243",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1092","659",RUA DA TERRA PORTUCALENSE,"634","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,665366","-46,7910391"
"RUA DA TERRA PORTUCALENSE, 50,SAO PAULO, SAO PAULO - BRASIL","184230763586000208","184","230","763586","00","0208",CL,CRE,"3",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","240","174",RUA DA TERRA PORTUCALENSE,"50","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6650395","-46,7930091"
"RUA ACELGA, 18,SAO PAULO, SAO PAULO - BRASIL","180088714445000033","180","088","714445","00","0033",MB,JDA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","76","112",RUA ACELGA,"18","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6934029","-46,7815377"
"RUA DOUTOR AVELINO LEMOS JUNIOR, 67,SAO PAULO, SAO PAULO - BRASIL","168037203041000036","168","037","203041","00","0036",CL,CLM,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","125",RUA DOUTOR AVELINO LEMOS JUNIOR,"67","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6295335","-46,7705917"
"RUA DOUTOR AVELINO LEMOS JUNIOR, 87,SAO PAULO, SAO PAULO - BRASIL","168037203041000037","168","037","203041","00","0037",CL,CLM,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","125",RUA DOUTOR AVELINO LEMOS JUNIOR,"87","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6293219","-46,7706638"
"RUA FRANCISCO CREDENTINO, 104,SAO PAULO, SAO PAULO - BRASIL","162079073814000045","162","079","073814","00","0045",SO,CDU,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","121","100",RUA FRANCISCO CREDENTINO,"104","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,7064259","-46,6937439"
"RUA FRANCISCO CREDENTINO, 108,SAO PAULO, SAO PAULO - BRASIL","162079073814000044","162","079","073814","00","0044",SO,CDU,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","121","100",RUA FRANCISCO CREDENTINO,"108","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,7063543","-46,6937743"
"RUA PIETRO DA MILANO, 139,SAO PAULO, SAO PAULO - BRASIL","180088792950000051","180","088","792950","00","0051",MB,JDA,"1",S,S,ZEUPA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","148",RUA PIETRO DA MILANO,"139","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6933022","-46,7810842"
"RUA DA TERRA PORTUCALENSE, 616,SAO PAULO, SAO PAULO - BRASIL","184230763586000196","184","230","763586","00","0196",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","75",RUA DA TERRA PORTUCALENSE,"616","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6649254","-46,7936332"
"RUA DA TERRA PORTUCALENSE, 138,SAO PAULO, SAO PAULO - BRASIL","184230763586000242","184","230","763586","00","0242",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","89",RUA DA TERRA PORTUCALENSE,"138","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6652873","-46,7911498"
"RUA ACELGA, 52,SAO PAULO, SAO PAULO - BRASIL","180088714445000029","180","088","714445","00","0029",MB,JDA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","78","145",RUA ACELGA,"52","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,693546","-46,7813846"
"RUA ACELGA, 21,SAO PAULO, SAO PAULO - BRASIL","180088714445000026","180","088","714445","00","0026",MB,JDA,"1",S,S,ZEUPA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","576","250",RUA ACELGA,"21","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6935004","-46,7812113"
"RUA ALBERTO BORGES SOVERAL, 534,SAO PAULO, SAO PAULO - BRASIL","180088356638000008","180","088","356638","00","0008",MB,JDA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","40","250",RUA ALBERTO BORGES SOVERAL,"534","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6938643","-46,7817784"
"RUA ALBERTO BORGES SOVERAL, 75,SAO PAULO, SAO PAULO - BRASIL","180088356638000020","180","088","356638","00","0020",MB,JDA,"1",S,S,ZEUPA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","207",RUA ALBERTO BORGES SOVERAL,"75","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6938547","-46,7812113"
"RUA PIETRO DA MILANO, 31,SAO PAULO, SAO PAULO - BRASIL","180088792950000043","180","088","792950","00","0043",MB,JDA,"2",S,S,ZEUPA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","661","261",RUA PIETRO DA MILANO,"31","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6940759","-46,7799637"
"RUA ALBERTO BORGES SOVERAL, 735,SAO PAULO, SAO PAULO - BRASIL","180088356638000007","180","088","356638","00","0007",MB,JDA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","261",RUA ALBERTO BORGES SOVERAL,"735","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6938103","-46,781658"
"RUA DA TERRA PORTUCALENSE, 615,SAO PAULO, SAO PAULO - BRASIL","184230763586000219","184","230","763586","00","0219",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","69",RUA DA TERRA PORTUCALENSE,"615","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6651098","-46,7924598"
"RUA ALBERTO BORGES SOVERAL, 106,SAO PAULO, SAO PAULO - BRASIL","180088356638000004","180","088","356638","00","0004",MB,JDA,"1",S,S,ZEUPA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","500","349",RUA ALBERTO BORGES SOVERAL,"106","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6938546","-46,7809923"
"RUA DA TERRA PORTUCALENSE, 621,SAO PAULO, SAO PAULO - BRASIL","184230763586000221","184","230","763586","00","0221",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","102",RUA DA TERRA PORTUCALENSE,"621","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6651422","-46,7923652"
"RUA DA TERRA PORTUCALENSE, 77,SAO PAULO, SAO PAULO - BRASIL","184230763586000236","184","230","763586","00","0236",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","240",RUA DA TERRA PORTUCALENSE,"77","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6652377","-46,7918127"
"RUA DA TERRA PORTUCALENSE, 63,SAO PAULO, SAO PAULO - BRASIL","184230763586000198","184","230","763586","00","0198",CL,CRE,"6",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","96","48",RUA DA TERRA PORTUCALENSE,"63","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6649308","-46,7935463"
"RUA ALBERTO BORGES SOVERAL, 19,SAO PAULO, SAO PAULO - BRASIL","180088356638000022","180","088","356638","00","0022",MB,JDA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","132","140",RUA ALBERTO BORGES SOVERAL,"19","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6936622","-46,7820736"
"RUA DA TERRA PORTUCALENSE, 26,SAO PAULO, SAO PAULO - BRASIL","184230763586000202","184","230","763586","00","0202",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","174",RUA DA TERRA PORTUCALENSE,"26","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6649672","-46,7933495"
"RUA PIETRO DA MILANO, 133,SAO PAULO, SAO PAULO - BRASIL","180088792950000050","180","088","792950","00","0050",MB,JDA,"1",S,S,ZEUPA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","157",RUA PIETRO DA MILANO,"133","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6933308","-46,7810179"
"RUA DA TERRA PORTUCALENSE, 28,SAO PAULO, SAO PAULO - BRASIL","184230763586000231","184","230","763586","00","0231",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","280","185",RUA DA TERRA PORTUCALENSE,"28","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,664956","-46,7935605"
"RUA JOSE DIOGO ABADIANO, 195,SAO PAULO, SAO PAULO - BRASIL","174057605271000028","174","057","605271","00","0028",SO,GRA,"1",S,S,ZEIS-4,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2434","11686",RUA JOSE DIOGO ABADIANO,"195","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,7736416","-46,6843801"
"RUA DA TERRA PORTUCALENSE, 510,SAO PAULO, SAO PAULO - BRASIL","184230763586000235","184","230","763586","00","0235",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","105",RUA DA TERRA PORTUCALENSE,"510","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6650704","-46,7914951"
"RUA ACELGA, 16,SAO PAULO, SAO PAULO - BRASIL","180088714445000032","180","088","714445","00","0032",MB,JDA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","76","98",RUA ACELGA,"16","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6934447","-46,7815893"
"RUA ACELGA, 211,SAO PAULO, SAO PAULO - BRASIL","180088714445000025","180","088","714445","00","0025",MB,JDA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","319",RUA ACELGA,"211","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6933282","-46,7816838"
"RUA ALBERTO BORGES SOVERAL, 60,SAO PAULO, SAO PAULO - BRASIL","180088356638000005","180","088","356638","00","0005",MB,JDA,"1",S,S,ZEUPA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","377",RUA ALBERTO BORGES SOVERAL,"60","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6939466","-46,7810877"
"RUA ANTONIO JOSE BENTES, 566,SAO PAULO, SAO PAULO - BRASIL","184230047562000244","184","230","047562","00","0244",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","260","183",RUA ANTONIO JOSE BENTES,"566","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6653089","-46,7898506"
"RUA ALBERTO BORGES SOVERAL, 16,SAO PAULO, SAO PAULO - BRASIL","180088356638000010","180","088","356638","00","0010",MB,JDA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","319",RUA ALBERTO BORGES SOVERAL,"16","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6938011","-46,7819833"
"RUA DA TERRA PORTUCALENSE, 68,SAO PAULO, SAO PAULO - BRASIL","184230763586000215","184","230","763586","00","0215",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","99",RUA DA TERRA PORTUCALENSE,"68","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6649358","-46,7938922"
"RUA DA TERRA PORTUCALENSE, 618,SAO PAULO, SAO PAULO - BRASIL","184230763586000197","184","230","763586","00","0197",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","52","52",RUA DA TERRA PORTUCALENSE,"618","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,665095","-46,7926212"
"RUA PIETRO DA MILANO, 103,SAO PAULO, SAO PAULO - BRASIL","180088792950000045","180","088","792950","00","0045",MB,JDA,"1",S,S,ZEUPA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","160",RUA PIETRO DA MILANO,"103","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6935576","-46,7807298"
"RUA PIETRO DA MILANO, 109,SAO PAULO, SAO PAULO - BRASIL","180088792950000046","180","088","792950","00","0046",MB,JDA,"1",S,S,ZEUPA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","160",RUA PIETRO DA MILANO,"109","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6935398","-46,7807835"
"TRAVESSA COSTA GADELHA, 11,SAO PAULO, SAO PAULO - BRASIL","184203499196001519","184","203","499196","00","1519",CL,CRE,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","51","184",TRAVESSA COSTA GADELHA,"11","0","0","0",,U,,,LOTE NAO ENCONTRADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,5070572","-46,6263076"
"RUA CARMEM ESCABIA MOTTA COELHO, 147,SAO PAULO, SAO PAULO - BRASIL","165193761958000039","165","193","761958","00","0039",MB,JDS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","121","114",RUA CARMEM ESCABIA MOTTA COELHO,"147","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6753113","-46,7523434"
