GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__Y_,Long__X_
"RUA EPONINA, 560,
SAO PAULO, SAO PAULO - BRASIL","055085065250000219","055","085","065250","00","0219",AR,CAR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","118","74",RUA EPONINA,"560","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5536233","-46,5387525"
"RUA ARARAPIRA, 296,
SAO PAULO, SAO PAULO - BRASIL","047121020656000133","047","121","020656","00","0133",VM,SAU,"3",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","472","7263",RUA ARARAPIRA,"296","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6240729","-46,6412195"
"RUA MARIA CECILIA, 51,
SAO PAULO, SAO PAULO - BRASIL","055274131849000033","055","274","131849","00","0033",AR,CAR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","163","90",RUA MARIA CECILIA,"51","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,4758873","-46,7091862"
"RUA MARIA CECILIA , 47,
SAO PAULO, SAO PAULO - BRASIL","055274131849000032","055","274","131849","00","0032",AR,CAR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","111","90",RUA MARIA CECILIA,"47","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,4759266","-46,7091695"
"RUA COBERA, 434,
SAO PAULO, SAO PAULO - BRASIL","051147051349000023","051","147","051349","00","0023",VP,VPR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","291","201",RUA COBERA,"434","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,6022743","-46,562349"
"RUA MARIA DAS DORES BRAGA, 173,
SAO PAULO, SAO PAULO - BRASIL","046116132063000066","046","116","132063","00","0066",IP,CUR,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","267","302",RUA MARIA DAS DORES BRAGA,"173","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6118313","-46,6186738"
"RUA CATUABA, 199,
SAO PAULO, SAO PAULO - BRASIL","051147046248000022","051","147","046248","00","0022",VP,VPR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","83","196",RUA CATUABA,"561","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,6000591","-46,5596456"
"AVENIDA INDIANÃƒâ€œPOLIS, 441,
SAO PAULO, SAO PAULO - BRASIL","041130091596000054","041","130","091596","00","0054",VM,MOE,"2",S,S,ZC,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","7601",AVENIDA INDIANAPOLIS,"441","2","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6024955","-46,6553885"
"RUA PIRES PIMENTEL, 408,
SAO PAULO, SAO PAULO - BRASIL","044065163805000185","044","065","163805","00","0185",VP,VPR,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","470","612",RUA PIRES PIMENTEL,"408","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5857841","-46,5811895"
"RUA MARIA DAS DORES BRAGA, 187,
SAO PAULO, SAO PAULO - BRASIL","046116132063000067","046","116","132063","00","0067",IP,CUR,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","157","158",RUA MARIA DAS DORES BRAGA,"187","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6119957","-46,618596"
"RUA AFONSO CELSO, 235,
SAO PAULO, SAO PAULO - BRASIL","042026002631000008","042","026","002631","00","0008",VM,VMN,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","27823","4548",RUA AFONSO CELSO,"235","1","0","0",,U,,,ZEPEC-AUE,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5935408","-46,6350456"
"RUA NOVA HAMBURGO, 114,
SAO PAULO, SAO PAULO - BRASIL","050056147788000120","050","056","147788","00","0120",IP,IPI,"1",S,S,ZPI-1,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","450","360",RUA NOVA HAMBURGO,"114","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6010749","-46,5923547"
"RUA PADRE ESTEVAO PERNET, 747,
SAO PAULO, SAO PAULO - BRASIL","054209066796000041","054","209","066796","00","0041",MO,TAT,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2647","1436",RUA PADRE ESTEVAO PERNET,"747","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5419619","-46,567619"
"RUA VINTE E SEIS DE ABRIL, 180,
SAO PAULO, SAO PAULO - BRASIL","059077197629000417","059","077","197629","00","0417",PE,PEN,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","117","100",RUA VINTE E SEIS DE ABRIL,"180","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,523802","-46,5184996"
"RUA ABAUNA, 79,
SAO PAULO, SAO PAULO - BRASIL","050152000256000053","050","152","000256","00","0053",IP,SAC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","680","828",RUA ABAUNA,"79","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6111098","-46,6009693"
"RUA CORONEL JOSE TEOFILO RAMOS, 19,
SAO PAULO, SAO PAULO - BRASIL","052058195510000260","052","058","195510","00","0260",MO,ARA,"2",S,S,"99","0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","228","433",RUA CORONEL JOSE TEOFILO RAMOS,"19","2","0","0",,U,,,LOTE NAO ENCONTRADO.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5650234","-46,5747768"
"RUA JOSE MENDES JUNIOR, 179,
SAO PAULO, SAO PAULO - BRASIL","057049111040000358","057","049","111040","00","0358",PE,VMT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","270","250",RUA JOSE MENDES JUNIOR,"179","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5369854","-46,531966"
"RUA JOSE MENDES JUNIOR, 175,
SAO PAULO, SAO PAULO - BRASIL","057049111040000357","057","049","111040","00","0357",PE,VMT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","270","250",RUA JOSE MENDES JUNIOR,"175","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5369852","-46,5319283"
"RUA VERGUEIRO, 8686,
SAO PAULO, SAO PAULO - BRASIL","049059195839000149","049","059","195839","00","0149",IP,SAC,"3",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2166","1668",RUA VERGUEIRO,"8686","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6161112","-46,6066769"
"RUA DONA ESCOLASTICA MELCHERT DA FONSECA, 592,
SAO PAULO, SAO PAULO - BRASIL","058101065951000104","058","101","065951","00","0104",PE,VMT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","999","484",RUA DONA ESCOLASTICA MELCHERT DA FONSECA,"592","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5365","-46,5231699"
"RUA EPONINA, 566,
SAO PAULO, SAO PAULO - BRASIL","055085065250000218","055","085","065250","00","0218",AR,CAR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","118","74",RUA EPONINA,"566","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5536825","-46,5387547"
"RUA RIBEIRO LACERDA, 50,
SAO PAULO, SAO PAULO - BRASIL","048079170690000030","048","079","170690","00","0030",IP,CUR,"2",S,S,ZCOR-2,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","823","795",RUA RIBEIRO LACERDA,"50","2","0","0",,U,,,ZEPEC-AUE,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6206009","-46,6192202"
"RUA EMILIA MARENGO, 451,
SAO PAULO, SAO PAULO - BRASIL","054182064408000076","054","182","064408","00","0076",MO,TAT,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","148","104",RUA EMILIA MARENGO,"451","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5530331","-46,5627127"
"RUA MONTE SERRAT, 1302,
SAO PAULO, SAO PAULO - BRASIL","054086141780000341","054","086","141780","00","0341",MO,TAT,"3",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1229",RUA MONTE SERRAT,"1302","2","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5490584","-46,5602566"
"RUA APUCARANA, 963,
SAO PAULO, SAO PAULO - BRASIL","054213019674000042","054","213","019674","00","0042",MO,TAT,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","126",RUA APUCARANA,"963","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,546742","-46,5632127"
"RUA FERNANDO DON DON, 22,
SAO PAULO, SAO PAULO - BRASIL","054213152692000043","054","213","152692","00","0043",MO,TAT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","97","134",RUA FERNANDO DON DON,"22","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5466947","-46,5630828"
"AVENIDA VEREADOR ABEL FERREIRA, 4436,
SAO PAULO, SAO PAULO - BRASIL","053027434086000070","053","027","434086","00","0070",AR,VFO,"1",S,S,ZC,"0",,L,"16402","2016",S,ZM,"0",,L,"16402","2016",QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","100","4477",AVENIDA VEREADOR ABEL FERREIRA,"4436","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5707671","-46,5506809"
"RUA SANTO NICASIO, 118,
SAO PAULO, SAO PAULO - BRASIL","052310145440000129","052","310","145440","00","0129",MO,MOO,"3",S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","427","523",RUA SANTO NICASIO,"118","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5095256","-46,619084"
"RUA CORONEL LUIS ALVES, 73,
SAO PAULO, SAO PAULO - BRASIL","042013121584000983","042","013","121584","00","0983",VM,VMN,"6",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","155",RUA CORONEL LUIS ALVES,"73","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5922116","-46,6325093"
"RUA JUNO, 456,
SAO PAULO, SAO PAULO - BRASIL","055373113719000164","055","373","113719","00","0164",AR,CAR,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","850","811",RUA JUNO,"456","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5479555","-46,5293164"
"RUA CAPITUBA, 76,
SAO PAULO, SAO PAULO - BRASIL","052005041920000692","052","005","041920","00","0692",MO,ARA,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","963","784",RUA CAPITUBA,"76","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5601422","-46,5703836"
"RUA EPONINA, 572,
SAO PAULO, SAO PAULO - BRASIL","055085065250000217","055","085","065250","00","0217",AR,CAR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","118","74",RUA EPONINA,"572","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5537025","-46,53876"
"RUA MIRAGEM, 158,
SAO PAULO, SAO PAULO - BRASIL","052005140155000693","052","005","140155","00","0693",MO,ARA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","72","44",RUA MIRAGEM,"158","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5604095","-46,5705468"
"RUA VINTE E SEIS DE ABRIL, 188,
SAO PAULO, SAO PAULO - BRASIL","059077197629000415","059","077","197629","00","0415",PE,PEN,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","117","101",RUA VINTE E SEIS DE ABRIL,"188","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5241908","-46,5187628"
"RUA DONA ESCOLASTICA MELCHERT DA FONSECA, 592,
SAO PAULO, SAO PAULO - BRASIL","058101065951000105","058","101","065951","00","0105",PE,VMT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","254","479",RUA DONA ESCOLASTICA MELCHERT DA FONSECA,"592","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5365","-46,5231699"
"RUA GIL RIBEIRO, 498,
SAO PAULO, SAO PAULO - BRASIL","058081079758000093","058","081","079758","00","0093",PE,VMT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","245","133",RUA GIL RIBEIRO,"498","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,533255","-46,5136673"
"RUA ARARAPIRA, 296,
SAO PAULO, SAO PAULO - BRASIL","047121137480000134","047","121","137480","00","0134",VM,SAU,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","472","7263",RUA ARARAPIRA,"296","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6240729","-46,6412195"
"AVENIDA ONZE DE JULHO, 1400,
SAO PAULO, SAO PAULO - BRASIL","042139150258000852","042","139","150258","00","0852",VM,SAU,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","112","163",AVENIDA ONZE DE JULHO,"1400","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6013688","-46,6505445"
"AVENIDA ONZE DE JULHO, 1392,
SAO PAULO, SAO PAULO - BRASIL","042139150258000853","042","139","150258","00","0853",VM,SAU,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1620","833",AVENIDA ONZE DE JULHO,"1392","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6012259","-46,6504538"
"RUA VINTE E SEIS DE ABRIL, 184,
SAO PAULO, SAO PAULO - BRASIL","059077197629000416","059","077","197629","00","0416",PE,PEN,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","115","99",RUA VINTE E SEIS DE ABRIL,"184","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5241482","-46,5188416"
"RUA SOARES DE AVELLAR, 858,
SAO PAULO, SAO PAULO - BRASIL","047198183636000169","047","198","183636","00","0169",JA,JAB,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","540","200",RUA SOARES DE AVELLAR,"858","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6304667","-46,6357952"
"RUA ALMEIDA BRANDAO, 81,
SAO PAULO, SAO PAULO - BRASIL","058038007781040000","058","038","007781","04","0000",PE,VMT,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","499",RUA ALMEIDA BRANDAO,"81","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5313947","-46,5145212"
"RUA FABIANO ALVES, 105,
SAO PAULO, SAO PAULO - BRASIL","044093068616020000","044","093","068616","02","0000",VP,VPR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2452",RUA FABIANO ALVES,"105","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5866603","-46,5791597"
"RUA JULIO COLACO, 411,
SAO PAULO, SAO PAULO - BRASIL","056004113255030000","056","004","113255","03","0000",PE,VMT,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","400",RUA JULIO COLACO,"411","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5374642","-46,5427623"
"RUA MALVINA FERRARA SAMARONE, 195,
SAO PAULO, SAO PAULO - BRASIL","043204203963010000","043","204","203963","01","0000",IP,SAC,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","4735",RUA MALVINA FERRARA SAMARONE,"195","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,6049762","-46,6036883"
"RUA PEDRO BELLEGARDE, 420,
SAO PAULO, SAO PAULO - BRASIL","054029158828090000","054","029","158828","09","0000",MO,TAT,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","191",RUA PEDRO BELLEGARDE,"420","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5405752","-46,5583909"
"RUA ARAPACU, 192,
SAO PAULO, SAO PAULO - BRASIL","055224020621040000","055","224","020621","04","0000",AR,VFO,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","483",RUA ARAPACU,"192","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5648525","-46,5500877"
"RUA JOSE DOS REIS, 600,
SAO PAULO, SAO PAULO - BRASIL","044093109355010000","044","093","109355","01","0000",VP,VPR,"3",S,S,ZC,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2793",RUA JOSE DOS REIS,"600","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5862768","-46,5787452"
"RUA MAL MALET, 272,
SAO PAULO, SAO PAULO - BRASIL","044096125431030000","044","096","125431","03","0000",VP,VPR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","300",RUA MAL MALET,"272","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5885583","-46,579188"
